Step;Time;Temp;KinEng;PotEng;TotEng;Press;Lx;Density
236250;236250;303.75776;7242.6481;879.03952;8121.6876;348.82721;63.938806;0.72567
236500;236500;295.66824;7049.7656;929.66135;7979.4269;459.0593;63.802906;0.7303169
236750;236750;297.76239;7099.6975;918.22214;8017.9197;171.53901;63.825258;0.7295499
237000;237000;297.82523;7101.1958;971.52244;8072.7183;-179.33176;63.99539;0.7237468
237250;237250;297.31917;7089.1294;950.6623;8039.7917;26.229677;63.89869;0.72703758
237500;237500;298.73892;7122.9812;774.30136;7897.2826;164.36301;63.772731;0.73135409
237750;237750;296.87707;7078.5884;779.88275;7858.4712;465.14526;63.742198;0.73240556
238000;238000;299.58312;7143.11;863.37244;8006.4824;336.06602;63.925277;0.72613084
238250;238250;296.84995;7077.9417;991.1301;8069.0718;386.28237;63.939029;0.72566241
238500;238500;295.85491;7054.2165;876.61106;7930.8275;71.086166;63.921405;0.72626278
238750;238750;304.84717;7268.6233;877.98815;8146.6115;201.76217;63.879935;0.72767817
239000;239000;296.14002;7061.0143;931.08282;7992.0972;129.79862;63.986585;0.72404563
239250;239250;298.86513;7125.9906;989.04442;8115.035;237.93901;63.961471;0.72489885
239500;239500;298.90253;7126.8824;961.98042;8088.8628;238.24404;63.946112;0.72542129
239750;239750;299.16772;7133.2055;840.77351;7973.979;231.83293;63.97887;0.72430759
240000;240000;299.24301;7135.0006;993.64072;8128.6414;559.305;63.929185;0.72599766
240250;240250;295.21373;7038.9284;981.7825;8020.7109;258.41868;64.093005;0.72044499
240500;240500;297.57262;7095.1726;961.1518;8056.3244;562.53043;64.012974;0.72315056
240750;240750;295.12661;7036.8511;975.48427;8012.3354;485.25726;63.866221;0.72814703
241000;241000;295.66529;7049.6952;978.00237;8027.6976;444.97632;64.045987;0.72203286
241250;241250;301.77189;7195.2979;915.14381;8110.4417;280.28495;64.024963;0.72274437
241500;241500;297.20608;7086.4331;811.7479;7898.181;479.79118;63.825278;0.72954921
241750;241750;297.57617;7095.2573;1041.6912;8136.9485;-76.772479;64.006297;0.72337689
242000;242000;292.12559;6965.2964;1053.5407;8018.837;-121.61573;64.176394;0.71764027
242250;242250;300.45421;7163.8798;1070.0938;8233.9736;87.510004;64.042978;0.72213464
242500;242500;298.99671;7129.128;918.23007;8047.358;50.783048;63.989637;0.72394204
242750;242750;302.57756;7214.508;895.564;8110.072;309.95323;63.999679;0.72360131
243000;243000;294.39496;7019.4062;1018.5817;8037.9879;521.70832;64.035736;0.72237966
243250;243250;297.80357;7100.6793;950.27678;8050.9561;473.05034;64.003632;0.72346726
243500;243500;296.18862;7062.1732;876.03912;7938.2123;735.13777;63.906301;0.72677785
243750;243750;300.80963;7172.3543;897.94605;8070.3004;487.57714;63.921677;0.72625352
244000;244000;295.70912;7050.7403;918.10998;7968.8503;166.90492;64.031874;0.7225104
244250;244250;299.08011;7131.1165;947.39153;8078.508;118.78339;64.049207;0.72192398
244500;244500;300.3243;7160.7822;950.40158;8111.1838;72.970595;64.025044;0.72274162
244750;244750;294.15519;7013.6893;910.43656;7924.1258;160.11349;63.988579;0.72397796
245000;245000;300.08526;7155.0827;966.94997;8122.0327;246.68403;63.976549;0.72438643
245250;245250;297.79567;7100.4909;966.55837;8067.0492;130.21456;63.973188;0.72450061
245500;245500;296.85942;7078.1674;926.84411;8005.0115;65.93701;63.949077;0.72532041
245750;245750;297.34336;7089.7064;926.76659;8016.473;213.50085;63.919483;0.72632832
246000;246000;295.93699;7056.1734;943.82626;7999.9997;440.27612;63.925543;0.72612176
246250;246250;298.78647;7124.1151;778.73662;7902.8517;89.307846;63.971285;0.72456525
246500;246500;300.40455;7162.6959;996.15218;8158.8481;415.01652;63.898737;0.72703598
246750;246750;295.32636;7041.614;941.5064;7983.1204;-209.01182;63.975661;0.7244166
247000;247000;305.93999;7294.68;978.73999;8273.42;225.90795;63.870966;0.72798476
247250;247250;298.53344;7118.0818;915.57606;8033.6579;330.71434;63.909403;0.72667203
247500;247500;295.48894;7045.4905;1047.0349;8092.5254;392.65199;64.047361;0.72198638
247750;247750;299.96633;7152.2471;979.59636;8131.8434;967.03044;63.959438;0.72496797
248000;248000;299.82007;7148.7598;896.19876;8044.9585;299.43292;63.957443;0.7250358
248250;248250;299.68415;7145.5189;960.33803;8105.8569;187.67118;63.982213;0.72419408
248500;248500;297.45079;7092.2677;911.78665;8004.0544;-13.844991;63.983678;0.72414434
248750;248750;304.18418;7252.8153;945.33731;8198.1526;249.87396;63.987937;0.72399975
249000;249000;299.65128;7144.7353;942.61374;8087.349;101.00925;63.967665;0.72468829
249250;249250;294.01855;7010.4312;820.11322;7830.5444;451.31581;63.918587;0.72635886
249500;249500;297.55316;7094.7087;866.07663;7960.7854;547.2456;63.760419;0.73177782
249750;249750;298.69692;7121.9799;957.2512;8079.2311;438.4269;63.852255;0.72862491
250000;250000;297.14833;7085.0562;898.33712;7983.3933;-143.73468;64.107296;0.7199633
