Step;Time;Temp;KinEng;PotEng;TotEng;Press;Lx;Density
238250;238250;295.98867;7057.4057;653.04828;7710.4539;383.02913;63.42299;0.74351991
238500;238500;296.51256;7069.8972;799.45828;7869.3555;135.29967;63.489299;0.74119269
238750;238750;292.58233;6976.1868;830.74311;7806.9299;471.38003;63.501411;0.74076869
239000;239000;304.69666;7265.0348;783.1228;8048.1576;488.07696;63.524852;0.73994894
239250;239250;298.30578;7112.6537;711.80904;7824.4628;598.2655;63.51464;0.74030589
239500;239500;299.44883;7139.9081;837.17943;7977.0876;628.77164;63.589004;0.73771168
239750;239750;294.88724;7031.1439;884.60927;7915.7531;516.8998;63.636926;0.73604633
240000;240000;297.06385;7083.0417;803.63833;7886.68;344.47183;63.519163;0.74014778
240250;240250;299.28595;7136.0245;787.88587;7923.9104;131.36406;63.512374;0.74038515
240500;240500;299.11899;7132.0435;724.40418;7856.4477;271.04686;63.573906;0.73823741
240750;240750;301.92814;7199.0235;793.91201;7992.9355;313.75966;63.574203;0.73822708
241000;241000;297.80358;7100.6795;745.59584;7846.2754;342.04567;63.567327;0.73846663
241250;241250;303.60233;7238.9421;739.12999;7978.072;354.11135;63.560857;0.73869218
241500;241500;297.02764;7082.1785;714.99719;7797.1757;542.32409;63.502179;0.74074181
241750;241750;299.38399;7138.3621;766.98962;7905.3517;482.21832;63.441601;0.74286573
242000;242000;293.66517;7002.0053;697.60659;7699.6119;415.5737;63.455696;0.74237083
242250;242250;296.29479;7064.7047;823.19576;7887.9004;379.07021;63.553868;0.73893591
242500;242500;300.50282;7165.039;811.81181;7976.8508;637.64725;63.582032;0.7379544
242750;242750;296.01787;7058.102;725.6093;7783.7113;746.45848;63.546058;0.7392084
243000;243000;296.47393;7068.976;915.48385;7984.4598;806.80385;63.588454;0.73773082
243250;243250;298.42437;7115.4813;796.36242;7911.8437;735.80939;63.639672;0.73595107
243500;243500;293.85058;7006.4263;656.20708;7662.6334;424.36278;63.538258;0.73948067
243750;243750;298.09876;7107.7177;812.98195;7920.6997;414.62501;63.514421;0.74031356
244000;244000;291.75127;6956.3713;799.9308;7756.3021;185.12374;63.601549;0.73727524
244250;244250;301.06714;7178.4941;781.29395;7959.7881;313.24485;63.646822;0.73570307
244500;244500;298.75957;7123.4737;645.72507;7769.1988;537.82141;63.535497;0.73957708
244750;244750;300.58165;7166.9184;858.94982;8025.8682;744.97569;63.507526;0.74055471
245000;245000;296.69161;7074.1664;737.18345;7811.3498;590.71284;63.550072;0.73906832
245250;245250;302.51017;7212.9011;823.2393;8036.1404;686.30668;63.474313;0.74171781
245500;245500;297.02922;7082.216;772.40308;7854.6191;539.18234;63.456174;0.74235407
245750;245750;299.58086;7143.0561;820.74608;7963.8022;249.94113;63.540243;0.73941136
246000;246000;295.708;7050.7137;833.34403;7884.0577;176.05938;63.559467;0.73874063
246250;246250;299.8017;7148.3217;704.71781;7853.0395;559.81561;63.487494;0.74125592
246500;246500;299.71765;7146.3176;783.90252;7930.2201;531.40132;63.458719;0.74226474
246750;246750;294.68102;7026.2268;727.82803;7754.0548;507.1267;63.450993;0.74253592
247000;247000;297.60854;7096.0291;789.21576;7885.2449;307.92165;63.484852;0.74134848
247250;247250;298.42718;7115.5483;673.39423;7788.9425;368.26947;63.435523;0.74307929
247500;247500;304.14898;7251.9762;662.63202;7914.6082;450.53178;63.386217;0.7448147
247750;247750;298.73816;7122.9632;654.98307;7777.9463;664.36359;63.388822;0.74472288
248000;248000;303.52547;7237.1095;806.79937;8043.9089;634.93715;63.423376;0.74350634
248250;248250;297.63569;7096.6764;748.5818;7845.2582;729.37445;63.49839;0.74087441
248500;248500;300.89293;7174.3404;778.00112;7952.3416;613.52988;63.534341;0.73961743
248750;248750;295.82959;7053.6127;699.62945;7753.2421;783.94684;63.43113;0.74323368
249000;249000;298.25257;7111.3851;753.01333;7864.3985;715.373;63.454699;0.74240584
249250;249250;297.17202;7085.621;727.14555;7812.7665;834.66406;63.547086;0.73917251
249500;249500;301.35829;7185.4363;843.12196;8028.5583;324.67934;63.626149;0.73642042
249750;249750;300.08182;7155.0007;700.20007;7855.2008;553.58514;63.556076;0.73885889
250000;250000;299.70829;7146.0946;765.01553;7911.1101;306.88448;63.53737;0.73951167
